House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,Term Addr,DA/PSA,CLLI8,NPANNX,ADDR_ID,NSP_INQ_ID,LU_ID,DA_Ready,Granite Qual - Bit 15 BO Type,Op Ready,OVALS Qual,Forced Ind,Working TN Status
"828","PARKER AV","GARDENDALE","35071","","","","","","","F 821 PARKER AV","3165","GRDLALNM","205631","=""00001B5U26""","=""N13681691eb0""","=""17NR9.U""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"830","PARKER AV","GARDENDALE","35071","","","","","","","F 821 PARKER AV","3165","GRDLALNM","205631","=""00001B5RYS""","=""M1051e4df93""","=""18T43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic","Y"
"835","PARKER AV","GARDENDALE","35071","","","","","","","F 4834 HOLLY DR","3165","GRDLALNM","205631","=""00001B5U4H""","=""M1051e4f5bf""","=""1QNQ2.C""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"845","PARKER AV","GARDENDALE","35071","","","","","","","F 827 PARKER AV","3165","GRDLALNM","205631","=""00001B5YQF""","=""M1051e4e85d""","=""1G053""","FTTN","Not Ready","FTTN","FTTN-BP","Forced Green",""
"863","PARKER AV","GARDENDALE","35071","","","","","","","F 863 PARKER AV","3165","GRDLALNM","205631","=""00001B5VZR""","=""M1051e4fc3b""","=""1VS43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"911","PARKER AV","GARDENDALE","35071","","","","","","","F 915 PARKER AV","3165","GRDLALNM","205631","=""00001B5XWX""","=""M1051e4e2f7""","=""1BIQ3.E""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"914","PARKER AV","GARDENDALE","35071","","","","","","","F 915 PARKER AV","3165","GRDLALNM","205631","=""00001B5WMG""","=""D173108407d""","=""1E152.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"915","PARKER AV","GARDENDALE","35071","","","","","","","F 915 PARKER AV","3165","GRDLALNM","205631","=""00001B5VBJ""","=""M1051e4d971""","=""142J2.V""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"918","PARKER AV","GARDENDALE","35071","","","","","","","F 926 PARKER AV","3165","GRDLALNM","205631","=""00001B5WL3""","=""D1731084178""","=""1K2S5.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"919","PARKER AV","GARDENDALE","35071","","","","","","","F 926 PARKER AV","3165","GRDLALNM","205631","=""00001B5S82""","=""M1051e4d5e0""","=""118T5.K""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"920","PARKER AV","GARDENDALE","35071","","","","","","","F 926 PARKER AV","3165","GRDLALNM","205631","=""00001B5U41""","=""M1051e4dbc9""","=""160J2.E""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"921","PARKER AV","GARDENDALE","35071","","","","","","","F 926 PARKER AV","3165","GRDLALNM","205631","=""00001B5YB6""","=""M1051e4ed35""","=""1JS43""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"923","PARKER AV","GARDENDALE","35071","","","","","","","F 926 PARKER AV","3165","GRDLALNM","205631","=""00001B5RPK""","=""M1051e4fa1f""","=""1U6H7.C""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"926","PARKER AV","GARDENDALE","35071","","","","","","","F 926 PARKER AV","3165","GRDLALNM","205631","=""00001B5X0O""","=""D1731084295""","=""1RMR9.4""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"707","PARKER DR","GARDENDALE","35071","","","","","","","F 713 PARKER AV","3165","GRDLALNM","205631","=""00001B5T0E""","=""M1051e4dc11""","=""166G1.3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"809","PETERSON DR","GARDENDALE","35071","","","","","","","R 809 PETERSON DR","3165","GRDLALNM","205631","=""00001B5TEI""","=""M1051e4fbef""","=""1VKR3""","FTTN","Not Ready","FTTN","","",""
"812","PETERSON DR","GARDENDALE","35071","","","","","","","R 201 ARDELLA CIR","3165","GRDLALNM","205631","=""00001B5WXP""","=""M1051e4df55""","=""18NR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"813","PETERSON DR","GARDENDALE","35071","","","","","","","R 815 PETERSON DR","3165","GRDLALNM","205631","=""00001B5RTJ""","=""M1051e4eba4""","=""1IKR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"815","PETERSON DR","GARDENDALE","35071","","","","","","","R 815 PETERSON DR","3165","GRDLALNM","205631","=""00001B5X0N""","=""D17310841ff""","=""1NQK1.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"819","PETERSON DR","GARDENDALE","35071","","","","","","","R 815 PETERSON DR","3165","GRDLALNM","205631","=""00001B5WL1""","=""D17310841da""","=""1MQR9.4""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"821","PETERSON DR","GARDENDALE","35071","","","","","","","R 821 PETERSON DR","3165","GRDLALNM","205631","=""00001B5YBX""","=""M1051e4f1d2""","=""1NKR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"825","PETERSON DR","GARDENDALE","35071","","","","","","","R 821 PETERSON DR","3165","GRDLALNM","205631","=""00001B5Y1F""","=""M1051e4db49""","=""15HR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"828","PETERSON DR","GARDENDALE","35071","","","","","","","R 201 ARDELLA CIR","3165","GRDLALNM","205631","=""00001B5YJD""","=""D1731084136""","=""1IFU1.O""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"829","PETERSON DR","GARDENDALE","35071","","","","","","","R 829 PETERSON DR","3165","GRDLALNM","205631","=""00001B5V42""","=""M1051e4e463""","=""1CMR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"832","PETERSON DR","GARDENDALE","35071","","","","","","","R 829 PETERSON DR","3165","GRDLALNM","205631","=""00001B5SMD""","=""M1051e4e93e""","=""1GMR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"833","PETERSON DR","GARDENDALE","35071","","","","","","","R 213 WATSON WAY","3165","GRDLALNM","205631","=""00001B5WZU""","=""M1051e4f843""","=""1SMR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"837","PETERSON DR","GARDENDALE","35071","","","","","","","R 213 WATSON WAY","3165","GRDLALNM","205631","=""00001B5XZU""","=""D173108423d""","=""1PGG1.R""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"840","PETERSON DR","GARDENDALE","35071","","","","","","","R 829 PETERSON DR","3165","GRDLALNM","205631","=""00001B5XRI""","=""D1731083faf""","=""18TN2.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"841","PETERSON DR","GARDENDALE","35071","","","","","","","R 305 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5YDO""","=""M1051e4f945""","=""1THR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"844","PETERSON DR","GARDENDALE","35071","","","","","","","R 300I CRISTA CIR","3165","GRDLALNM","205631","=""00001B5W4Z""","=""M1051e4e404""","=""1CDO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"845","PETERSON DR","GARDENDALE","35071","","","","","","","R 300I CRISTA CIR","3165","GRDLALNM","205631","=""00001B5YNK""","=""M1051e4eb68""","=""1IER3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"849","PETERSON DR","GARDENDALE","35071","","","","","","","F 849 PETERSON DR","3165","GRDLALNM","205631","=""00001B5VLC""","=""M1051e4edd0""","=""1KDO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"852","PETERSON DR","GARDENDALE","35071","","","","","","","F 204 WESTCHESTER CIR","3165","GRDLALNM","205631","=""00001B5XRO""","=""D1731083f2e""","=""15PA4.O""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"853","PETERSON DR","GARDENDALE","35071","","","","","","","F 849 PETERSON DR","3165","GRDLALNM","205631","=""00001B5TYJ""","=""M1051e4e8e4""","=""1GDO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"856","PETERSON DR","GARDENDALE","35071","","","","","","","F 856 PETERSON DR","3165","GRDLALNM","205631","=""00001B5T0H""","=""M1051e4ef94""","=""1LRR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"857","PETERSON DR","GARDENDALE","35071","","","","","","","F 856 PETERSON DR","3165","GRDLALNM","205631","=""00001B5VK5""","=""M1051e4e836""","=""1FRR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"861","PETERSON DR","GARDENDALE","35071","","","","","","","F 856 PETERSON DR","3165","GRDLALNM","205631","=""00001B5RYJ""","=""M1051e4f191""","=""1NDO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"724","ROBIN DR","GARDENDALE","35071","","","","","","","F 429 CULLMAN RD","3165","GRDLALNM","205631","=""00001B5SVP""","=""M1051e4e0ba""","=""19QD2.O""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"724","SKELTON AV","GARDENDALE","35071","","","","","","","F 725 SKELTON AV","3165","GRDLALNM","205631","=""00001B5W47""","=""M1051e4ea7f""","=""1HN71.2""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"725","SKELTON AV","GARDENDALE","35071","","","","","","","728 SKELTON AV","3165","GRDLALNM","205631","=""00001B5WGO""","=""M1051e4d5c8""","=""11653""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"725-A","SKELTON AV","GARDENDALE","35071","","","","","","","728 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YN3""","=""M1051e4f8a8""","=""1SVO2.C""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"728","SKELTON AV","GARDENDALE","35071","","","","","","","728 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YS1""","=""M1051e4f78d""","=""1S653""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"729","SKELTON AV","GARDENDALE","35071","","","","","","","801 SKELTON AV","3165","GRDLALNM","205631","=""00001B5VTC""","=""M1051e4d4b5""","=""10753""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"757","SKELTON AV","GARDENDALE","35071","","","","","","","728 SKELTON AV","3165","GRDLALNM","205631","=""00001B5WMI""","=""D1731083f5e""","=""16NH2.F""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"800","SKELTON AV","GARDENDALE","35071","","","","","","","F 806 SKELTON AV","3165","GRDLALNM","205631","=""00001B5TI8""","=""M1051e4e785""","=""1F753""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"801","SKELTON AV","GARDENDALE","35071","","","","","","","801 SKELTON AV","3165","GRDLALNM","205631","=""00001B5WYI""","=""M1051e4f647""","=""1R453""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"805","SKELTON AV","GARDENDALE","35071","","","","","","","F 806 SKELTON AV","3165","GRDLALNM","205631","=""00001B5W0R""","=""M1051e4f14c""","=""1N753""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"806","SKELTON AV","GARDENDALE","35071","","","","","","","F 806 SKELTON AV","3165","GRDLALNM","205631","=""00001B5S4S""","=""M1051e4d5db""","=""11853""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"807","SKELTON AV","GARDENDALE","35071","","","","","","","F 806 SKELTON AV","3165","GRDLALNM","205631","=""00001B5S88""","=""M1051e4f003""","=""1M853""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"809","SKELTON AV","GARDENDALE","35071","","","","","","","809 SKELTON AV","3165","GRDLALNM","205631","=""00001B5T8Z""","=""M1051e4d4cf""","=""10953""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"810","SKELTON AV","GARDENDALE","35071","","","","","","","F 806 SKELTON AV","3165","GRDLALNM","205631","=""00001B5X0P""","=""D173108409c""","=""1EMR1.2""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"813","SKELTON AV","GARDENDALE","35071","","","","","","","809 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YJA""","=""D17310842bc""","=""1SH14.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"814","SKELTON AV","GARDENDALE","35071","","","","","","","F 806 SKELTON AV","3165","GRDLALNM","205631","=""00001B5X66""","=""D17310842d5""","=""1T6R1.2""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"816","SKELTON AV","GARDENDALE","35071","","","","","","","819 SKELTON AV","3165","GRDLALNM","205631","=""00001B5TU1""","=""M1051e4f66d""","=""1R853""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"817","SKELTON AV","GARDENDALE","35071","","","","","","","809 SKELTON AV","3165","GRDLALNM","205631","=""00001B5X60""","=""D17310841cd""","=""1MFG3.3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"819","SKELTON AV","GARDENDALE","35071","","","","","","","819 SKELTON AV","3165","GRDLALNM","205631","=""00001B5RU5""","=""M1051e4e3cf""","=""1C853""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"820","SKELTON AV","GARDENDALE","35071","","","","","","","809 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XRH""","=""D1731084159""","=""1JG02.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"823","SKELTON AV","GARDENDALE","35071","","","","","","","819 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XLH""","=""D17310842f3""","=""1TV45.H""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"824","SKELTON AV","GARDENDALE","35071","","","","","","","809 SKELTON AV","3165","GRDLALNM","205631","=""00001B5X21""","=""D17310840e8""","=""1GMR1.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"825","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5WPT""","=""M1051e4e9f0""","=""1H853""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"826","SKELTON AV","GARDENDALE","35071","","","","","","","819 SKELTON AV","3165","GRDLALNM","205631","=""00001B5VUJ""","=""M1051e4fa0e""","=""1U553""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"829","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5X0R""","=""D17310840b5""","=""1FF81.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"830","SKELTON AV","GARDENDALE","35071","","","","","","","819 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XRP""","=""D1731084185""","=""1KAK3.8""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"832","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5SQG""","=""M1051e4dc22""","=""16753""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"833","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YJ9""","=""D1731083f7f""","=""17GK3.7""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"836","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5TCR""","=""M1051e4d9ab""","=""14953""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"837","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XMQ""","=""M1051e4e145""","=""1A753""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"840","SKELTON AV","GARDENDALE","35071","","","","","","","849 SKELTON AV","3165","GRDLALNM","205631","=""00001B5WMA""","=""D1731083fa8""","=""18PA8.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"841","SKELTON AV","GARDENDALE","35071","","","","","","","832 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YJ5""","=""D17310842b4""","=""1SBK4.K""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"844","SKELTON AV","GARDENDALE","35071","","","","","","","849 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YK4""","=""M1051e4e26b""","=""1B453""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"845","SKELTON AV","GARDENDALE","35071","","","","","","","836 SKELTON AV","3165","GRDLALNM","205631","=""00001B5S3Y""","=""M1051e4dad4""","=""15653""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"848","SKELTON AV","GARDENDALE","35071","","","","","","","861 SKELTON AV","3165","GRDLALNM","205631","=""00001B5U9K""","=""M1051e4f128""","=""1N453""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"849","SKELTON AV","GARDENDALE","35071","","","","","","","849 SKELTON AV","3165","GRDLALNM","205631","=""00001B5UIA""","=""M1051e4e769""","=""1F453""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"852","SKELTON AV","GARDENDALE","35071","","","","","","","861 SKELTON AV","3165","GRDLALNM","205631","=""00001B5W6P""","=""M1051e4dd3b""","=""17453""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"853","SKELTON AV","GARDENDALE","35071","","","","","","","849 SKELTON AV","3165","GRDLALNM","205631","=""00001B5UIE""","=""M1051e4ec4e""","=""1J453""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"856","SKELTON AV","GARDENDALE","35071","","","","","","","861 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XOC""","=""M1051e4d834""","=""13453""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"857","SKELTON AV","GARDENDALE","35071","","","","","","","861 SKELTON AV","3165","GRDLALNM","205631","=""00001B5XPV""","=""M1051e4fb50""","=""1V353""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"860","SKELTON AV","GARDENDALE","35071","","","","","","","F 865 SKELTON AV","3165","GRDLALNM","205631","=""00001B5RJJ""","=""M1051e4eca6""","=""1JE12""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"861","SKELTON AV","GARDENDALE","35071","","","","","","","861 SKELTON AV","3165","GRDLALNM","205631","=""00001B5UHH""","=""M1051e4f641""","=""1R353""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"865","SKELTON AV","GARDENDALE","35071","","","","","","","F 865 SKELTON AV","3165","GRDLALNM","205631","=""00001B5YH1""","=""M1051e4e653""","=""1E953""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"912","SKELTON AV","GARDENDALE","35071","","","","","","","R 445 DEAN LN","3165","GRDLALNM","205631","=""00001B5TMH""","=""M1051e4ea42""","=""1HGR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"928","SKELTON AV","GARDENDALE","35071","","","","","","","F 400 DEAN LN","3165","GRDLALNM","205631","=""00001B5TMJ""","=""M1051e4e894""","=""1G683.B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"340","TARRANT RD","GARDENDALE","35071","","","","","","","S 340I TARRANT RD","3165","GRDLALNM","205631","=""00001B5WJ3""","=""M1051e4eb9b""","=""1IJR3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"360","TARRANT RD","GARDENDALE","35071","","","","","","","S 340II TARRANT RD","3165","GRDLALNM","205631","=""00001B5TK0""","=""M1051e4fc4a""","=""1VTF5.1""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"537","TARRANT RD","GARDENDALE","35071","","","","","","","F 733 PARKER AV","3165","GRDLALNM","205631","=""00001B5UW3""","=""M1051e4e5a5""","=""1DP12""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"200","WATSON WAY","GARDENDALE","35071","","","","","","","R 201 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5WZR""","=""M1051e4f83d""","=""1SLR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"201","WATSON WAY","GARDENDALE","35071","","","","","","","R 201 WATSON WAY","3165","GRDLALNM","205631","=""00001B5SNY""","=""M1051e4e934""","=""1GLR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"204","WATSON WAY","GARDENDALE","35071","","","","","","","R 209 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5RZZ""","=""M1051e4e0b1""","=""19PR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"205","WATSON WAY","GARDENDALE","35071","","","","","","","R 205 WATSON WAY","3165","GRDLALNM","205631","=""00001B5TUQ""","=""M1051e4e45d""","=""1CLR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"208","WATSON WAY","GARDENDALE","35071","","","","","","","R 209 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5V91""","=""M1051e4db89""","=""15PR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"209","WATSON WAY","GARDENDALE","35071","","","","","","","R 205 WATSON WAY","3165","GRDLALNM","205631","=""00001B5YKS""","=""M1051e4d527""","=""10JT6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"212","WATSON WAY","GARDENDALE","35071","","","","","","","R 213 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5SKC""","=""M1051e4ea9a""","=""1HPR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"213","WATSON WAY","GARDENDALE","35071","","","","","","","R 213 WATSON WAY","3165","GRDLALNM","205631","=""00001B5SQC""","=""M1051e4df46""","=""18MR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"300","WATSON WAY","GARDENDALE","35071","","","","","","","R 305 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5XFI""","=""M1051e4e33e""","=""1BQR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"304","WATSON WAY","GARDENDALE","35071","","","","","","","R 305 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5UAF""","=""M1051e4ef88""","=""1LPR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"308","WATSON WAY","GARDENDALE","35071","","","","","","","R 305 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5X0Q""","=""D1731083f94""","=""17VH7.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"309","WATSON WAY","GARDENDALE","35071","","","","","","","R 313 WATSON WAY","3165","GRDLALNM","205631","=""00001B5YDW""","=""M1051e4d544""","=""10MR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"312","WATSON WAY","GARDENDALE","35071","","","","","","","R 305 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5X0T""","=""D1731083fae""","=""18SU4.4""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"313","WATSON WAY","GARDENDALE","35071","","","","","","","R 313 WATSON WAY","3165","GRDLALNM","205631","=""00001B5UEI""","=""M1051e4da4b""","=""14NR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"314","WATSON WAY","GARDENDALE","35071","","","","","","","R 309 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5T1U""","=""M1051e4f9a2""","=""1TPR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"316","WATSON WAY","GARDENDALE","35071","","","","","","","S 317 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5SOR""","=""M1051e4f20f""","=""1NQR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"320","WATSON WAY","GARDENDALE","35071","","","","","","","S 317 CRISTA CIR","3165","GRDLALNM","205631","=""00001B5TKD""","=""M1051e4e5aa""","=""1DPR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"321","WATSON WAY","GARDENDALE","35071","","","","","","","R 313 WATSON WAY","3165","GRDLALNM","205631","=""00001B5TM9""","=""M1051e4d54e""","=""10NR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"200","WESTCHESTER CIR","GARDENDALE","35071","","","","","","","F 856 PETERSON DR","3165","GRDLALNM","205631","=""00001B5SIQ""","=""M1051e4dc50""","=""16C02.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"204","WESTCHESTER CIR","GARDENDALE","35071","","","","","","","F 204 WESTCHESTER CIR","3165","GRDLALNM","205631","=""00001B5RLT""","=""M1051e4d9d7""","=""14DO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"205","WESTCHESTER CIR","GARDENDALE","35071","","","","","","","F 204 WESTCHESTER CIR","3165","GRDLALNM","205631","=""00001B5UWL""","=""M1051e4d60f""","=""11DO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"208","WESTCHESTER CIR","GARDENDALE","35071","","","","","","","F 212 WESTCHESTER CIR","3165","GRDLALNM","205631","=""00001B5VIG""","=""M1051e4fa5e""","=""1UCO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"209","WESTCHESTER CIR","GARDENDALE","35071","","","","","","","F 212 WESTCHESTER CIR","3165","GRDLALNM","205631","=""00001B5RNO""","=""M1051e4d930""","=""13RR3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"212","WESTCHESTER CIR","GARDENDALE","35071","","","","","","","F 212 WESTCHESTER CIR","3165","GRDLALNM","205631","=""00001B5SM1""","=""M1051e4f555""","=""1QCO3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
